# Name       Type group ID   MW      Precursor  coll_fac        mole_diam     surf_tens accomod  mass_dens non-volatile    partitioning  smiles                                         psat_torr     dHvap    Henry    Tref
PPhAEpoxP    4    3          269.   PhAEpoxP    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C2OC2C(=O)(OON(=O)=O)          0.341E-06     119.2       0.    298.
PPhAEpoxG    4    3          224.   PhAEpoxG    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C2OC2C(=O)(OO)                 0.754E-07     127.3       0.    298.
PPhAEpoxA    4    3          208.   PhAEpoxA    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C2OC2C(=O)(O)                  0.127E-07     135.6       0.    298.
PPhAHD       4    3          196.   PhAHD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(OO)C=O                       0.631E-08     138.7       0.    298.
PPhPEpoxD    4    3          253.   PhPEpoxD    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(OON(=O)=O)c1ccccc1C2OC2C=O               0.177E-03      89.2       0.    298.
PPhGEpoxD    4    3          208.   PhGEpoxD    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(OO)c1ccccc1C2OC2C=O                      0.365E-04      97.6       0.    298.
PPhAEpoxD    4    3          192.   PhAEpoxD    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C2OC2C=O                       0.861E-05     104.4       0.    298.
PPhEpoxP     4    3          225.   PhEpoxP     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C2OC2C(=O)(OON(=O)=O)                  0.839E-02      72.1       0.    298.
PPhEpoxG     4    3          180.   PhEpoxG     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C2OC2C(=O)(OO)                         0.146E-02      81.3       0.    298.
PPhEpoxA     4    3          164.   PhEpoxA     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C2OC2C(=O)(O)                          0.383E-03      87.4       0.    298.
PPhND        4    3          181.   PhND        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(ON(=O)=O)C=O                         0.380E-02      76.4       0.    298.
PPhHD        4    3          152.   PhHD        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(OO)C=O                               0.679E-03      84.8       0.    298.
PHPhEpoxA    4    3          196.   HPhEpoxA    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(OO)ccccc1C2OC2C(=O)(O)                      0.129E-06     125.0       0.    298.
POPhEpoxA    4    3          180.   OPhEpoxA    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(O)ccccc1C2OC2C(=O)(O)                       0.913E-05     104.9       0.    298.
PVOPhEpoxA   4    3          225.   VOPhEpoxA   687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(N(=O)=O)c(O)cccc1C2OC2C(=O)(O)              0.272E-07     130.9       0.    298.
PPhDND       4    3          209.   PhDND       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(ON(=O)=O)C=O                      0.269E-04      98.1       0.    298.
PPhDHD       4    3          180.   PhDHD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(OO)C=O                            0.243E-05     109.7       0.    298.
PPhDOD       4    3          164.   PhDOD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(O)C=O                             0.346E-04      98.0       0.    298.
PPhAOD       4    3          180.   PhAOD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)C=O                        0.136E-06     124.8       0.    298.
PPhOD        4    3          136.   PhOD        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(O)C=O                                0.956E-02      73.7       0.    298.
PNaOO        4    3          160.   NaOO        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1ccc(O)c2(O)                           0.665E-05     105.8       0.    298.
PONaO        4    3          160.   ONaO        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1cccc2(O)                           0.665E-05     105.8       0.    298.
PONaONBp     4    3          287.   ONaONBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(ON(=O)=O)C3C(O)C2OO3             0.165E-05     113.9       0.    298.
PONaOHBp     4    3          258.   ONaOHBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(OO)C3C(O)C2OO3                   0.249E-06     123.3       0.    298.
PONaOOBp     4    3          242.   ONaOOBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(O)C3C(O)C2OO3                    0.421E-05     110.9       0.    298.
PONaOKBp     4    3          240.   ONaOKBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(=O)C3C(O)C2OO3                   0.434E-04      98.0       0.    298.
POPhDEpoxD   4    3          192.   OPhDEpoxD   687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C2OC2C=O                         0.599E-04      94.1       0.    298.
POPhDD       4    3          150.   OPhDD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C=O                              0.144E-03      90.0       0.    298.
PONaONpar    4    3          223.   ONaONpar    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(ON(=O)=O)C=CC2(O)                0.199E-06     122.1       0.    298.
PONaOHpar    4    3          194.   ONaOHpar    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(OO)C=CC2(O)                      0.147E-07     134.8       0.    298.
PONaOOpar    4    3          178.   ONaOOpar    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(O)C=CC2(O)                       0.308E-06     121.0       0.    298.
PONaOKpar    4    3          176.   ONaOKpar    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(=O)C=CC2(O)                      0.357E-05     107.4       0.    298.
PONaQuin     4    3          174.   ONaQuin     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(=O)C=CC2=O                       0.526E-04      93.0       0.    298.
PONaNOOK     4    3          255.   ONaNOOK     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(=O)C(O)C(ON(=O)=O)C2(O)          0.569E-10     161.7       0.    298.
PONaHOOK     4    3          226.   ONaHOOK     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(=O)C(O)C(OO)C2(O)                0.212E-11     177.7       0.    298.
PONaOOOK     4    3          210.   ONaOOOK     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(=O)C(O)C(O)C2(O)                 0.630E-10     161.8       0.    298.
PONaOOKK     4    3          208.   ONaOOKK     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C(=O)C(O)C(=O)C2(O)                0.887E-09     147.9       0.    298.
POPhODKD     4    3          208.   OPhODKD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=CC(=O)c1cccc(O)c1C(O)C=O                     0.280E-07     130.6       0.    298.
PONaONort    4    3          223.   ONaONort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C=CC(ON(=O)=O)C2(O)                0.199E-06     122.1       0.    298.
PONaOHort    4    3          194.   ONaOHort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C=CC(OO)C2(O)                      0.147E-07     134.8       0.    298.
PONaOOort    4    3          178.   ONaOOort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C=CC(O)C2(O)                       0.308E-06     121.0       0.    298.
PONaOKort    4    3          176.   ONaOKort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C=CC(=O)C2(O)                      0.225E-05     109.9       0.    298.
PONaOPEN     4    3          176.   ONaOPEN     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C=CC=O                           0.348E-05     106.9       0.    298.
POPhDCA      4    3          180.   OPhDCA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1CC(=O)(O)                        0.327E-06     119.6       0.    298.
POPhDCD      4    3          164.   OPhDCD      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1CC=O                             0.624E-04      94.3       0.    298.
POPhDNOD     4    3          255.   OPhDNOD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C(ON(=O)=O)C(O)C=O               0.779E-09     148.4       0.    298.
POPhDHOD     4    3          226.   OPhDHOD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C(OO)C(O)C=O                     0.457E-10     162.1       0.    298.
POPhDOOD     4    3          210.   OPhDOOD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C(O)C(O)C=O                      0.110E-08     147.3       0.    298.
POPhDKOD     4    3          208.   OPhDKOD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C(=O)C(O)C=O                     0.347E-07     129.4       0.    298.
POPhUAnhy    4    3          190.   OPhUAnhy    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12cccc(O)c1C=CC(=O)OC2=O                      0.147E-07     130.8       0.    298.
POPhAUA      4    3          208.   OPhAUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1cccc(O)c1C=CC(=O)(O)                 0.538E-11     172.4       0.    298.
POPhAD       4    3          166.   OPhAD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1C(=O)(O)                         0.752E-06     115.6       0.    298.
POPhD        4    3          122.   OPhD        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1                                 0.348E-01      66.3       0.    298.
POHPhUA      4    3          196.   OHPhUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(OO)cccc(O)c1C=CC(=O)(O)                     0.528E-10     161.5       0.    298.
POOPhUA      4    3          180.   OOPhUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(O)cccc(O)c1C=CC(=O)(O)                      0.715E-08     137.8       0.    298.
PVOOPhUA     4    3          225.   VOOPhUA     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(O)c(N(=O)=O)ccc(O)c1C=CC(=O)(O)             0.135E-10     167.2       0.    298.
PNaOONBp     4    3          287.   NaOONBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(ON(=O)=O)C3C(O)C2(O)OO3             0.193E-05     114.4       0.    298.
PNaOOHBp     4    3          258.   NaOOHBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(OO)C3C(O)C2(O)OO3                   0.313E-06     123.5       0.    298.
PNaOOOBp     4    3          242.   NaOOOBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C3C(O)C2(O)OO3                    0.564E-05     110.9       0.    298.
PNaOOKBp     4    3          240.   NaOOKBp     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(=O)C3C(O)C2(O)OO3                   0.533E-04      98.4       0.    298.
PNaOONort    4    3          223.   NaOONort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(ON(=O)=O)C=C2(O)                0.261E-06     122.2       0.    298.
PNaOOHort    4    3          194.   NaOOHort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(OO)C=C2(O)                      0.217E-07     134.2       0.    298.
PNaOOOort    4    3          178.   NaOOOort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(O)C=C2(O)                       0.493E-06     120.3       0.    298.
PNaOOKort    4    3          176.   NaOOKort    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(=O)C=C2(O)                      0.317E-05     109.7       0.    298.
PNaOPENOL    4    3          176.   NaOPENOL    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(O)=CC=O                           0.461E-05     107.0       0.    298.
PPhDOOND     4    3          255.   PhDOOND     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(O)(O)C(ON(=O)=O)C=O               0.396E-06     119.4       0.    298.
PPhDOOHD     4    3          226.   PhDOOHD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(O)(O)C(OO)C=O                     0.731E-07     127.5       0.    298.
PPhDOOKD     4    3          208.   PhDOOKD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(O)(O)C(=O)C=O                     0.165E-04     101.3       0.    298.
PPhDOOOD     4    3          210.   PhDOOOD     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(O)(O)C(O)C=O                      0.128E-05     114.7       0.    298.
PPhDOOD1     4    3          180.   PhDOOD1     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(O)(O)C=O                          0.229E-03      90.0       0.    298.
PPhOOAnhy    4    3          194.   PhOOAnhy    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)(O)C(=O)OC2=O                     0.326E-06     117.5       0.    298.
PPhA         4    3          122.   PhA         687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(=O)(O)                               0.892E-02      74.1       0.    298.
PPhAOOA      4    3          212.   PhAOOA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)(O)C(=O)(O)                0.131E-08     148.0       0.    298.
PPhDKND      4    3          237.   PhDKND      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(=O)C(ON(=O)=O)C=O                 0.272E-05     108.0       0.    298.
PPhDKHD      4    3          208.   PhDKHD      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(=O)C(OO)C=O                       0.288E-06     118.9       0.    298.
PPhOUHEst    4    3          208.   PhOUHEst    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)=CC(OO)OC2=O                      0.447E-08     138.9       0.    298.
PPhOUAnhy    4    3          190.   PhOUAnhy    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)=CC(=O)OC2=O                      0.152E-07     131.5       0.    298.
PPhOUOEst    4    3          192.   PhOUOEst    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)=CC(O)OC2=O                       0.856E-07     125.3       0.    298.
PPhPOUA      4    3          269.   PhPOUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)=CC(=O)(OON(=O)=O)         0.758E-09     149.2       0.    298.
PPhGOUA      4    3          224.   PhGOUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)=CC(=O)(OO)                0.703E-10     161.1       0.    298.
PPhAOUA      4    3          208.   PhAOUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)=CC(=O)(O)                 0.758E-11     171.7       0.    298.
PPhPOUD      4    3          253.   PhPOUD      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(OON(=O)=O)c1ccccc1C(O)=CC=O              0.806E-06     115.2       0.    298.
PPhGOUD      4    3          208.   PhGOUD      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(OO)c1ccccc1C(O)=CC=O                     0.846E-07     126.8       0.    298.
PPhAOUD      4    3          192.   PhAOUD      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)=CC=O                      0.131E-07     135.5       0.    298.
PHPhOUA      4    3          196.   HPhOUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(OO)ccccc1C(O)=CC(=O)(O)                     0.791E-10     160.7       0.    298.
POPhOUA      4    3          180.   OPhOUA      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(O)ccccc1C(O)=CC(=O)(O)                      0.109E-07     137.1       0.    298.
PVOPhOUA     4    3          225.   VOPhOUA     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1(O)c(N(=O)=O)cccc1C(O)=CC(=O)(O)             0.167E-10     167.1       0.    298.
PPhOUP       4    3          225.   PhOUP       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(O)=CC(=O)(OON(=O)=O)                 0.604E-04      96.0       0.    298.
PPhOUG       4    3          180.   PhOUG       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(O)=CC(=O)(OO)                        0.993E-05     105.5       0.    298.
PPhOUA       4    3          164.   PhOUA       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(O)=CC(=O)(O)                         0.186E-05     113.2       0.    298.
PNaKK        4    3          158.   NaKK        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C=CC(=O)C2=O                          0.394E-02      72.9       0.    298.
PNaOKKN      4    3          237.   NaOKKN      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(ON(=O)=O)C(=O)C2=O              0.146E-06     122.8       0.    298.
PNaOKKH      4    3          208.   NaOKKH      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(OO)C(=O)C2=O                    0.974E-08     135.9       0.    298.
PNaOKKK      4    3          190.   NaOKKK      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(=O)C(=O)C2=O                    0.188E-05     110.1       0.    298.
PNaNKON      4    3          284.   NaNKON      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(ON(=O)=O)C(ON(=O)=O)C(O)C2=O        0.107E-07     135.7       0.    298.
PNaHKON      4    3          255.   NaHKON      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(ON(=O)=O)C(OO)C(O)C2=O              0.641E-09     149.5       0.    298.
PNaOKON      4    3          239.   NaOKON      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(ON(=O)=O)C(O)C(O)C2=O               0.129E-07     135.7       0.    298.
PNaKKON      4    3          237.   NaKKON      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(ON(=O)=O)C(=O)C(O)C2=O              0.146E-06     122.8       0.    298.
PPhNDKD      4    3          237.   PhNDKD      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=CC(=O)c1ccccc1C(ON(=O)=O)C=O                 0.223E-05     109.2       0.    298.
PPhGND       4    3          241.   PhGND       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(OO)c1ccccc1C(ON(=O)=O)C=O                0.577E-06     117.2       0.    298.
PPhAND       4    3          225.   PhAND       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(ON(=O)=O)C=O                 0.119E-06     124.7       0.    298.
PPhPND       4    3          286.   PhPND       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(OON(=O)=O)c1ccccc1C(ON(=O)=O)C=O         0.337E-05     107.8       0.    298.
PPhNA        4    3          197.   PhNA        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(ON(=O)=O)C(=O)(O)                    0.124E-04     103.9       0.    298.
PPhNG        4    3          213.   PhNG        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(ON(=O)=O)C(=O)(OO)                   0.494E-04      97.4       0.    298.
PPhNP        4    3          258.   PhNP        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c1ccccc1C(ON(=O)=O)C(=O)(OON(=O)=O)            0.186E-03      89.9       0.    298.
PPhAnhy      4    3          148.   PhAnhy      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(=O)OC2=O                            0.153E-04      97.6       0.    298.
PPhEstH      4    3          166.   PhEstH      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(=O)OC2(OO)                          0.702E-05     102.4       0.    298.
PPhEstO      4    3          150.   PhEstO      687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(=O)OC2(O)                           0.988E-04      90.4       0.    298.
PPhGA        4    3          182.   PhGA        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(=O)(OO)                      0.255E-05     109.9       0.    298.
PPhAA        4    3          166.   PhAA        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(=O)(O)                       0.471E-06     117.6       0.    298.
PPhPA        4    3          227.   PhPA        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(=O)(OON(=O)=O)               0.572E-05     106.5       0.    298.
PHPhA        4    3          154.   HPhA        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1(OO)                           0.993E-06     115.6       0.    298.
POPhA        4    3          138.   OPhA        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1(O)                            0.709E-04      95.7       0.    298.
PVOPhA       4    3          183.   VOPhA       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1cccc(O)c1(N(=O)=O)                   0.201E-06     121.5       0.    298.
PPhGD        4    3          166.   PhGD        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(=O)(OO)                           0.492E-03      85.7       0.    298.
PPhPD        4    3          211.   PhPD        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1C(=O)(OON(=O)=O)                    0.190E-02      78.1       0.    298.
PHPhD        4    3          138.   HPhD        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1ccccc1(OO)                                0.952E-03      82.9       0.    298.
PVOPhD       4    3          167.   VOPhD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=Cc1cccc(O)c1(N(=O)=O)                        0.187E-03      88.4       0.    298.
PNaOOO       4    3          176.   NaOOO       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1cc(O)c(O)c2(O)                        0.306E-07     132.4       0.    298.
PNaVOO       4    3          205.   NaVOO       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1cc(O)c(N(=O)=O)c2(O)                  0.294E-07     132.1       0.    298.
PNaHO        4    3          176.   NaHO        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1ccc(OO)c2(O)                          0.610E-07     129.1       0.    298.
PNaOOK       4    3          176.   NaOOK       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)=CC(O)C2=O                        0.705E-05     106.0       0.    298.
PNaOOONBp    4    3          303.   NaOOONBp    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)(ON(=O)=O)C3C(O)C2(O)OO3          0.284E-07     135.6       0.    298.
PNaOOOHBp    4    3          274.   NaOOOHBp    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)(OO)C3C(O)C2(O)OO3                0.346E-08     145.9       0.    298.
PNaOOOOBp    4    3          258.   NaOOOOBp    687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)(O)C3C(O)C2(O)OO3                 0.316E-04     103.7       0.    298.
PGLYA        4    3           74.   GLYA        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=CC(=O)(O)                                    0.589E+00      58.6       0.    298.
PGLYG        4    3           90.   GLYG        687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=CC(=O)(OO)                                   0.207E+01      53.2       0.    298.
PPhOHEst     4    3          196.   PhOHEst     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(=O)OC(OO)C2(O)                      9.568E-09     135.6       0.    298.
PPhOOEst     4    3          180.   PhOOEst     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(=O)OC(O)C2(O)                       1.909E-07     121.3       0.    298.
PPhPOA       4    3          257.   PhPOA       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)C(=O)(OON(=O)=O)           9.568E-09     135.8       0.    298.
PPhGOA       4    3          212.   PhGOA       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)C(=O)(OO)                  3.809E-09     138.7       0.    298.
PPhAOA       4    3          196.   PhAOA       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)c1ccccc1C(O)C(=O)(O)                   3.809E-10     149.5       0.    298.
PPhPOD       4    3          241.   PhPOD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=CC(O)c1ccccc1C(=O)(OON(=O)=O)                0.760E-05     105.2       0.    298.
PPhGOD       4    3          196.   PhGOD       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          O=CC(O)c1ccccc1C(=O)(OO)                       0.120E-05     110.8       0.    298.
PPhAKA       4    3          194.   PhAKA       687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          C(=O)(O)C(=O)c1ccccc1C(=O)(O)                  1.909E-07     121.5       0.    298.
PPhOAnhy     4    3          178.   PhOAnhy     687.d0          8.39d0          30.D-03   0.7    1.30D3      0           BOTH          c12ccccc1C(O)C(=O)OC2=O                        0.120E-03      90.5       0.    298.
PH2O         9    0          18.0   --          1.000D10        1.000D10        0.d0      1.0    1.00D3      0           BOTH          -                                              0.               0.       0.      0.
